"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","FAM1213_1K","FAM1450_1K","FAM19191_1K","FAM22076_1K","FAM23285_1K","FAM8102_1K"
"group_3132","","hypothetical protein","6","6","1","21","365","","","","1397","1397","1397","FAM1213_1K_00719","FAM1450_1K_00324","FAM19191_1K_00526","FAM22076_1K_00043","FAM23285_1K_00546","FAM8102_1K_00658"
"group_3135","","hypothetical protein","6","6","1","21","399","","","","782","788","787","FAM1213_1K_00985","FAM1450_1K_00463","FAM19191_1K_00977","FAM22076_1K_00008","FAM23285_1K_00987","FAM8102_1K_01102"
"group_315","","hypothetical protein","6","6","1","20","13","","","","236","830","655","FAM1213_1K_01073","FAM1450_1K_01157","FAM19191_1K_01914","FAM22076_1K_00851","FAM23285_1K_01958","FAM8102_1K_02052"
"group_3150","","hypothetical protein","6","6","1","18","9","","","","680","680","680","FAM1213_1K_00921","FAM1450_1K_00634","FAM19191_1K_00703","FAM22076_1K_00487","FAM23285_1K_00708","FAM8102_1K_00834"
"group_3156","","hypothetical protein","6","6","1","21","1017","","","","218","218","218","FAM1213_1K_00135","FAM1450_1K_00227","FAM19191_1K_00237","FAM22076_1K_00263","FAM23285_1K_00297","FAM8102_1K_00392"
"group_3160","","hypothetical protein","6","6","1","21","278","","","","1277","1277","1277","FAM1213_1K_00874","FAM1450_1K_01273","FAM19191_1K_01486","FAM22076_1K_01306","FAM23285_1K_01538","FAM8102_1K_01602"
"group_3164","","hypothetical protein","6","6","1","21","711","","","","269","269","269","FAM1213_1K_01812","FAM1450_1K_00286","FAM19191_1K_01054","FAM22076_1K_01099","FAM23285_1K_01099","FAM8102_1K_00621"
"group_3165","","hypothetical protein","6","6","1","21","1134","","","","1151","1151","1151","FAM1213_1K_00329","FAM1450_1K_00567","FAM19191_1K_00818","FAM22076_1K_00814","FAM23285_1K_01285","FAM8102_1K_01379"
"group_3170","","hypothetical protein","6","6","1","21","1275","","","","218","218","218","FAM1213_1K_00481","FAM1450_1K_00218","FAM19191_1K_02085","FAM22076_1K_00149","FAM23285_1K_02063","FAM8102_1K_02169"
"group_3171","","hypothetical protein","6","6","1","21","779","","","","761","761","761","FAM1213_1K_02001","FAM1450_1K_01786","FAM19191_1K_01291","FAM22076_1K_00607","FAM23285_1K_01923","FAM8102_1K_01769"
"group_3176","","hypothetical protein","6","6","1","21","896","","","","776","776","776","FAM1213_1K_00637","FAM1450_1K_01002","FAM19191_1K_00749","FAM22076_1K_01877","FAM23285_1K_00716","FAM8102_1K_00880"
"group_3179","","DegV domain-containing protein","6","6","1","21","982","","","","830","830","830","FAM1213_1K_00156","FAM1450_1K_00247","FAM19191_1K_00257","FAM22076_1K_00283","FAM23285_1K_00317","FAM8102_1K_00372"
"group_3180","","hypothetical protein","6","6","1","21","710","","","","1568","1568","1568","FAM1213_1K_01811","FAM1450_1K_00287","FAM19191_1K_01055","FAM22076_1K_01100","FAM23285_1K_01098","FAM8102_1K_00622"
"group_3185","","hypothetical protein","6","6","1","21","521","","","","734","734","734","FAM1213_1K_00273","FAM1450_1K_00897","FAM19191_1K_01003","FAM22076_1K_00893","FAM23285_1K_01038","FAM8102_1K_01129"
"group_3191","","hypothetical protein","6","6","1","21","105","","","","1625","1625","1625","FAM1213_1K_00400","FAM1450_1K_01945","FAM19191_1K_01267","FAM22076_1K_01544","FAM23285_1K_01250","FAM8102_1K_01302"
"group_3192","","hypothetical protein","6","6","1","16","24","","","","707","707","707","FAM1213_1K_01071","FAM1450_1K_00420","FAM19191_1K_00582","FAM22076_1K_00539","FAM23285_1K_00586","FAM8102_1K_00714"
"group_3193","","hypothetical protein","6","6","1","21","1216","","","","1385","1385","1385","FAM1213_1K_00844","FAM1450_1K_01426","FAM19191_1K_01400","FAM22076_1K_00760","FAM23285_1K_01325","FAM8102_1K_01447"
"group_3195","","hypothetical protein","6","6","1","21","442","","","","962","962","962","FAM1213_1K_00023","FAM1450_1K_00012","FAM19191_1K_00131","FAM22076_1K_00185","FAM23285_1K_00198","FAM8102_1K_00206"
"group_3196","","putative RNA methyltransferase","6","6","1","20","42","","","","1352","1355","1352","FAM1213_1K_01344","FAM1450_1K_02078","FAM19191_1K_01974","FAM22076_1K_01857","FAM23285_1K_02001","FAM8102_1K_01278"
"group_3203","","hypothetical protein","6","6","1","19","9","","","","506","506","506","FAM1213_1K_01210","FAM1450_1K_01271","FAM19191_1K_00303","FAM22076_1K_01061","FAM23285_1K_00405","FAM8102_1K_00435"
"group_3205","","hypothetical protein","6","6","1","21","360","","","","569","569","569","FAM1213_1K_00714","FAM1450_1K_00317","FAM19191_1K_00519","FAM22076_1K_00050","FAM23285_1K_00553","FAM8102_1K_00651"
"group_3207","","hypothetical protein","6","6","1","21","52","","","","614","614","614","FAM1213_1K_00512","FAM1450_1K_01941","FAM19191_1K_01734","FAM22076_1K_01732","FAM23285_1K_01807","FAM8102_1K_01837"
"group_3208","","hypothetical protein","6","6","1","21","986","","","","1247","1247","1247","FAM1213_1K_00152","FAM1450_1K_00243","FAM19191_1K_00253","FAM22076_1K_00279","FAM23285_1K_00313","FAM8102_1K_00376"
"group_3212","","hypothetical protein","6","6","1","21","1314","","","","224","224","224","FAM1213_1K_01170","FAM1450_1K_00179","FAM19191_1K_00387","FAM22076_1K_00111","FAM23285_1K_00826","FAM8102_1K_00519"
"group_3213","","hypothetical protein","6","6","1","21","376","","","","3017","3017","3017","FAM1213_1K_00730","FAM1450_1K_00487","FAM19191_1K_00537","FAM22076_1K_00032","FAM23285_1K_00535","FAM8102_1K_00669"
"group_3216","","hypothetical protein","6","6","1","21","642","","","","644","644","644","FAM1213_1K_00732","FAM1450_1K_00720","FAM19191_1K_00837","FAM22076_1K_00319","FAM23285_1K_00776","FAM8102_1K_00910"
"group_3217","","hypothetical protein","6","6","1","21","281","","","","1403","1403","1403","FAM1213_1K_00877","FAM1450_1K_01276","FAM19191_1K_01483","FAM22076_1K_01303","FAM23285_1K_01541","FAM8102_1K_01605"
"group_3223","","hypothetical protein","6","6","1","21","673","","","","677","677","677","FAM1213_1K_00765","FAM1450_1K_01662","FAM19191_1K_01576","FAM22076_1K_01520","FAM23285_1K_01570","FAM8102_1K_01686"
"group_3230","","hypothetical protein","6","6","1","21","1321","","","","242","242","242","FAM1213_1K_01164","FAM1450_1K_00172","FAM19191_1K_01847","FAM22076_1K_00104","FAM23285_1K_01832","FAM8102_1K_01964"
"group_3235","","hypothetical protein","6","6","1","18","35","","","","233","233","233","FAM1213_1K_00948","FAM1450_1K_00606","FAM19191_1K_00730","FAM22076_1K_00450","FAM23285_1K_00681","FAM8102_1K_00861"
"group_3242","","hypothetical protein","6","6","1","21","816","","","","815","815","815","FAM1213_1K_00187","FAM1450_1K_02160","FAM19191_1K_01912","FAM22076_1K_01931","FAM23285_1K_02225","FAM8102_1K_02017"
"group_3245","","hypothetical protein","6","6","1","21","1232","","","","605","605","605","FAM1213_1K_01953","FAM1450_1K_02168","FAM19191_1K_01833","FAM22076_1K_01463","FAM23285_1K_01953","FAM8102_1K_01937"
"group_3248","","Putative 3-methyladenine DNA glycosylase","6","6","1","21","401","","","","632","632","632","FAM1213_1K_00987","FAM1450_1K_00461","FAM19191_1K_01784","FAM22076_1K_00006","FAM23285_1K_01730","FAM8102_1K_01879"
"group_3250","","hypothetical protein","6","6","1","21","535","","","","425","425","425","FAM1213_1K_00228","FAM1450_1K_02180","FAM19191_1K_01513","FAM22076_1K_01960","FAM23285_1K_01441","FAM8102_1K_01537"
"group_3251","","hypothetical protein","6","6","1","21","350","","","","1835","1835","1835","FAM1213_1K_00699","FAM1450_1K_00302","FAM19191_1K_02093","FAM22076_1K_00065","FAM23285_1K_02146","FAM8102_1K_02179"
"group_3256","","hypothetical protein","6","6","1","21","1026","","","","239","239","239","FAM1213_1K_01390","FAM1450_1K_00078","FAM19191_1K_01951","FAM22076_1K_01868","FAM23285_1K_02008","FAM8102_1K_02061"
"group_3258","","hypothetical protein","6","6","1","21","844","","","","854","854","854","FAM1213_1K_00820","FAM1450_1K_00803","FAM19191_1K_01939","FAM22076_1K_01825","FAM23285_1K_01975","FAM8102_1K_02039"
"group_3259","","Protein SprT-like protein","6","6","1","20","55","","","","470","470","470","FAM1213_1K_01189","FAM1450_1K_00787","FAM19191_1K_01145","FAM22076_1K_00936","FAM23285_1K_01070","FAM8102_1K_01183"
"group_3264","","hypothetical protein","6","6","1","21","1100","","","","977","977","977","FAM1213_1K_00377","FAM1450_1K_01958","FAM19191_1K_01556","FAM22076_1K_01487","FAM23285_1K_01500","FAM8102_1K_01593"
"group_3265","","hypothetical protein","6","6","1","21","236","","","","803","803","803","FAM1213_1K_01786","FAM1450_1K_01658","FAM19191_1K_01767","FAM22076_1K_01364","FAM23285_1K_01738","FAM8102_1K_01870"
"group_3266","","hypothetical protein","6","6","1","21","382","","","","1235","1235","1235","FAM1213_1K_00968","FAM1450_1K_00480","FAM19191_1K_00995","FAM22076_1K_00025","FAM23285_1K_01004","FAM8102_1K_01120"
"group_3267","","hypothetical protein","6","6","1","21","1230","","","","260","260","260","FAM1213_1K_01485","FAM1450_1K_01408","FAM19191_1K_01600","FAM22076_1K_01882","FAM23285_1K_01532","FAM8102_1K_01650"
"group_3269","","hypothetical protein","6","6","1","21","315","","","","275","275","275","FAM1213_1K_01289","FAM1450_1K_01246","FAM19191_1K_00450","FAM22076_1K_01158","FAM23285_1K_00247","FAM8102_1K_00260"
"group_327","","hypothetical protein","6","6","1","21","206","","","","776","947","861","FAM1213_1K_01129","FAM1450_1K_01145","FAM19191_1K_01343","FAM22076_1K_01569","FAM23285_1K_01462","FAM8102_1K_01359"
"group_3270","","hypothetical protein","6","6","1","21","1129","","","","524","524","524","FAM1213_1K_00334","FAM1450_1K_00572","FAM19191_1K_00813","FAM22076_1K_00819","FAM23285_1K_01280","FAM8102_1K_01374"
"group_3271","","hypothetical protein","6","6","1","19","8","","","","509","509","509","FAM1213_1K_01215","FAM1450_1K_01741","FAM19191_1K_01895","FAM22076_1K_01482","FAM23285_1K_01810","FAM8102_1K_01809"
"group_3272","","hypothetical protein","6","6","1","21","197","","","","488","488","488","FAM1213_1K_00325","FAM1450_1K_00563","FAM19191_1K_00825","FAM22076_1K_00810","FAM23285_1K_01546","FAM8102_1K_01630"
"group_3273","","hypothetical protein","6","6","1","21","385","","","","824","824","824","FAM1213_1K_00971","FAM1450_1K_00477","FAM19191_1K_00992","FAM22076_1K_00022","FAM23285_1K_01001","FAM8102_1K_01117"
"group_3276","","hypothetical protein","6","6","1","21","1036","","","","269","269","269","FAM1213_1K_01459","FAM1450_1K_00086","FAM19191_1K_01851","FAM22076_1K_01224","FAM23285_1K_01817","FAM8102_1K_01955"
"group_3278","","hypothetical protein","6","6","1","19","51","","","","791","791","791","FAM1213_1K_01045","FAM1450_1K_01253","FAM19191_1K_00323","FAM22076_1K_01045","FAM23285_1K_00425","FAM8102_1K_00455"
"group_3280","","hypothetical protein","6","6","1","21","566","","","","1013","1013","1013","FAM1213_1K_00516","FAM1450_1K_01103","FAM19191_1K_01212","FAM22076_1K_00433","FAM23285_1K_00959","FAM8102_1K_01074"
"group_3287","","hypothetical protein","6","6","1","21","705","","","","1103","1103","1103","FAM1213_1K_01803","FAM1450_1K_00292","FAM19191_1K_01060","FAM22076_1K_01105","FAM23285_1K_01093","FAM8102_1K_00627"
"group_3290","","hypothetical protein","6","6","1","21","373","","","","803","803","803","FAM1213_1K_00727","FAM1450_1K_00490","FAM19191_1K_00534","FAM22076_1K_00035","FAM23285_1K_00538","FAM8102_1K_00666"
"group_3295","","hypothetical protein","6","6","1","21","910","","","","782","782","782","FAM1213_1K_00622","FAM1450_1K_00939","FAM19191_1K_00764","FAM22076_1K_00786","FAM23285_1K_00731","FAM8102_1K_00895"
"group_3300","","Alpha-monoglucosyldiacylglycerol synthase","6","6","1","12","1","","","","1163","1163","1163","FAM1213_1K_01576","FAM1450_1K_01456","FAM19191_1K_01450","FAM22076_1K_01408","FAM23285_1K_01391","FAM8102_1K_01497"
"group_3302","","hypothetical protein","6","6","1","21","627","","","","257","257","257","FAM1213_1K_01466","FAM1450_1K_00764","FAM19191_1K_00941","FAM22076_1K_00335","FAM23285_1K_00951","FAM8102_1K_01039"
"group_3308","","hypothetical protein","6","6","1","21","968","","","","860","860","860","FAM1213_1K_01449","FAM1450_1K_00996","FAM19191_1K_00911","FAM22076_1K_00367","FAM23285_1K_00897","FAM8102_1K_00985"
"group_3310","","hypothetical protein","6","6","1","21","286","","","","848","848","848","FAM1213_1K_00882","FAM1450_1K_01282","FAM19191_1K_01213","FAM22076_1K_01298","FAM23285_1K_01172","FAM8102_1K_01249"
"group_3312","","hypothetical protein","6","6","1","21","1408","","","","1172","1172","1172","FAM1213_1K_01417","FAM1450_1K_01526","FAM19191_1K_01874","FAM22076_1K_01838","FAM23285_1K_01840","FAM8102_1K_01995"
"group_3321","","hypothetical protein","6","6","1","21","890","","","","794","794","794","FAM1213_1K_00643","FAM1450_1K_01008","FAM19191_1K_01638","FAM22076_1K_01795","FAM23285_1K_01587","FAM8102_1K_01706"
"group_3322","","hypothetical protein","6","6","1","21","633","","","","548","548","548","FAM1213_1K_01472","FAM1450_1K_00758","FAM19191_1K_00935","FAM22076_1K_00329","FAM23285_1K_00945","FAM8102_1K_01033"
"group_3323","","hypothetical protein","6","6","1","21","529","","","","1391","1391","1391","FAM1213_1K_00222","FAM1450_1K_01708","FAM19191_1K_01507","FAM22076_1K_01508","FAM23285_1K_01435","FAM8102_1K_01531"
"group_3325","","hypothetical protein","6","6","1","21","938","","","","608","608","608","FAM1213_1K_01832","FAM1450_1K_00041","FAM19191_1K_01881","FAM22076_1K_01579","FAM23285_1K_01900","FAM8102_1K_01983"
"group_3328","","hypothetical protein","6","6","1","20","68","","","","1115","1115","1115","FAM1213_1K_01825","FAM1450_1K_01961","FAM19191_1K_01086","FAM22076_1K_01685","FAM23285_1K_01348","FAM8102_1K_01339"
"group_3329","","hypothetical protein","6","6","1","21","404","","","","851","851","851","FAM1213_1K_00990","FAM1450_1K_00458","FAM19191_1K_01781","FAM22076_1K_00003","FAM23285_1K_01727","FAM8102_1K_01876"
"group_3332","","hypothetical protein","6","6","1","21","667","","","","332","332","332","FAM1213_1K_00759","FAM1450_1K_01668","FAM19191_1K_01582","FAM22076_1K_01514","FAM23285_1K_01576","FAM8102_1K_01692"
"group_3333","","hypothetical protein","6","6","1","21","56","","","","389","392","391","FAM1213_1K_00508","FAM1450_1K_01382","FAM19191_1K_00391","FAM22076_1K_01261","FAM23285_1K_00493","FAM8102_1K_00559"
"group_3335","","hypothetical protein","6","6","1","21","23","","","","896","896","896","FAM1213_1K_00440","FAM1450_1K_00159","FAM19191_1K_00474","FAM22076_1K_00221","FAM23285_1K_00333","FAM8102_1K_00525"
"group_3336","","Initiation-control protein YabA","6","6","1","21","517","","","","350","350","350","FAM1213_1K_00277","FAM1450_1K_00893","FAM19191_1K_01007","FAM22076_1K_00889","FAM23285_1K_01042","FAM8102_1K_01133"
"group_3337","","hypothetical protein","6","6","1","20","1","","","","398","398","398","FAM1213_1K_02037","FAM1450_1K_01846","FAM19191_1K_02198","FAM22076_1K_01594","FAM23285_1K_02275","FAM8102_1K_02293"
"group_3338","","hypothetical protein","6","6","1","20","2","","","","392","392","392","FAM1213_1K_02039","FAM1450_1K_01848","FAM19191_1K_02148","FAM22076_1K_01596","FAM23285_1K_02205","FAM8102_1K_02233"
"group_3339","","hypothetical protein","6","6","1","20","76","","","","1046","1058","1052","FAM1213_1K_01960","FAM1450_1K_01854","FAM19191_1K_01073","FAM22076_1K_01602","FAM23285_1K_01335","FAM8102_1K_01325"
"group_3341","","hypothetical protein","6","6","1","21","1152","","","","152","152","152","FAM1213_1K_00797","FAM1450_1K_00503","FAM19191_1K_00685","FAM22076_1K_00620","FAM23285_1K_00480","FAM8102_1K_00816"
"group_3342","","hypothetical protein","6","6","1","21","1226","","","","200","200","200","FAM1213_1K_02024","FAM1450_1K_01688","FAM19191_1K_01594","FAM22076_1K_00772","FAM23285_1K_01526","FAM8102_1K_01644"
"group_3343","","PhoH-like protein","6","6","1","21","462","","","","959","959","959","FAM1213_1K_00051","FAM1450_1K_01121","FAM19191_1K_00158","FAM22076_1K_00156","FAM23285_1K_00225","FAM8102_1K_00233"
"group_3344","","hypothetical protein","6","6","1","21","561","","","","455","458","457","FAM1213_1K_00259","FAM1450_1K_00962","FAM19191_1K_00642","FAM22076_1K_01319","FAM23285_1K_01790","FAM8102_1K_00773"
"group_3349","","putative ABC transporter ATP-binding protein","6","6","1","21","908","","","","1868","1868","1868","FAM1213_1K_00624","FAM1450_1K_00937","FAM19191_1K_00762","FAM22076_1K_00784","FAM23285_1K_00729","FAM8102_1K_00893"
"group_3356","","hypothetical protein","6","6","1","18","7","","","","182","182","182","FAM1213_1K_00919","FAM1450_1K_00636","FAM19191_1K_00701","FAM22076_1K_00489","FAM23285_1K_00710","FAM8102_1K_00832"
"group_3361","","hypothetical protein","6","6","1","21","405","","","","647","647","647","FAM1213_1K_00991","FAM1450_1K_00457","FAM19191_1K_01780","FAM22076_1K_00002","FAM23285_1K_01726","FAM8102_1K_01875"
"group_3362","","Calcium-transporting ATPase 1","6","6","1","21","27","","","","2756","2756","2756","FAM1213_1K_00436","FAM1450_1K_00155","FAM19191_1K_00480","FAM22076_1K_00225","FAM23285_1K_00339","FAM8102_1K_00531"
"group_3369","","hypothetical protein","6","6","1","21","1278","","","","785","800","790","FAM1213_1K_00484","FAM1450_1K_00215","FAM19191_1K_02082","FAM22076_1K_00146","FAM23285_1K_02060","FAM8102_1K_02166"
"group_3371","","Putative phosphatase","6","6","1","21","223","","","","800","800","800","FAM1213_1K_01929","FAM1450_1K_02060","FAM19191_1K_01070","FAM22076_1K_01752","FAM23285_1K_01083","FAM8102_1K_00637"
"group_3372","","hypothetical protein","6","6","1","21","366","","","","485","485","485","FAM1213_1K_00720","FAM1450_1K_00325","FAM19191_1K_00527","FAM22076_1K_00042","FAM23285_1K_00545","FAM8102_1K_00659"
"group_3376","","hypothetical protein","6","6","1","21","560","","","","746","746","746","FAM1213_1K_00258","FAM1450_1K_00963","FAM19191_1K_00643","FAM22076_1K_01318","FAM23285_1K_01791","FAM8102_1K_00774"
"group_3377","","hypothetical protein","6","6","1","21","372","","","","491","491","491","FAM1213_1K_00726","FAM1450_1K_00331","FAM19191_1K_00533","FAM22076_1K_00036","FAM23285_1K_00539","FAM8102_1K_00665"
"group_3380","","hypothetical protein","6","6","1","21","515","","","","320","320","320","FAM1213_1K_00279","FAM1450_1K_00891","FAM19191_1K_01009","FAM22076_1K_00887","FAM23285_1K_01044","FAM8102_1K_01135"
"group_3382","","hypothetical protein","6","6","1","21","1084","","","","350","350","350","FAM1213_1K_00393","FAM1450_1K_01322","FAM19191_1K_00959","FAM22076_1K_01004","FAM23285_1K_01020","FAM8102_1K_01057"
"group_3383","","hypothetical protein","6","6","1","21","712","","","","308","308","308","FAM1213_1K_01813","FAM1450_1K_00285","FAM19191_1K_01053","FAM22076_1K_01098","FAM23285_1K_01100","FAM8102_1K_00620"
"group_3385","","hypothetical protein","6","6","1","21","379","","","","1133","1133","1133","FAM1213_1K_00965","FAM1450_1K_00483","FAM19191_1K_00998","FAM22076_1K_00028","FAM23285_1K_01007","FAM8102_1K_01123"
"group_3386","","hypothetical protein","6","6","1","21","1336","","","","356","356","356","FAM1213_1K_00688","FAM1450_1K_01200","FAM19191_1K_01803","FAM22076_1K_00085","FAM23285_1K_01751","FAM8102_1K_01894"
