"Gene","Non-unique Gene name","Annotation","No. isolates","No. sequences","Avg sequences per isolate","Genome Fragment","Order within Fragment","Accessory Fragment","Accessory Order with Fragment","QC","Min group size nuc","Max group size nuc","Avg group size nuc","FAM1213_1K","FAM1450_1K","FAM19191_1K","FAM22076_1K","FAM23285_1K","FAM8102_1K"
"helD","","DNA helicase IV","6","6","1","1","347","","","","2306","2306","2306","FAM1213_1K_01619","FAM1450_1K_00346","FAM19191_1K_01671","FAM22076_1K_00956","FAM23285_1K_01694","FAM8102_1K_01751"
"lepA","","Elongation factor 4","6","6","1","1","1150","","","","1838","1850","1842","FAM1213_1K_00452","FAM1450_1K_01739","FAM19191_1K_00295","FAM22076_1K_01502","FAM23285_1K_00397","FAM8102_1K_00427"
"rnr","","Ribonuclease R","6","6","1","7","2","","","","2339","2339","2339","FAM1213_1K_01581","FAM1450_1K_01451","FAM19191_1K_01455","FAM22076_1K_01413","FAM23285_1K_01396","FAM8102_1K_01502"
"pepDA_2","","Dipeptidase A","6","6","1","1","2174","","","","1424","1424","1424","FAM1213_1K_01296","FAM1450_1K_01238","FAM19191_1K_00442","FAM22076_1K_01149","FAM23285_1K_00239","FAM8102_1K_00252"
"group_3176","","hypothetical protein","6","6","1","1","105","","","","776","776","776","FAM1213_1K_00637","FAM1450_1K_01002","FAM19191_1K_00749","FAM22076_1K_01877","FAM23285_1K_00716","FAM8102_1K_00880"
"lacA","","Galactoside O-acetyltransferase","6","6","1","1","212","","","","614","614","614","FAM1213_1K_00201","FAM1450_1K_00855","FAM19191_1K_02087","FAM22076_1K_00588","FAM23285_1K_02039","FAM8102_1K_02134"
"pgl","","6-phosphogluconolactonase","6","6","1","1","511","","","","1028","1028","1028","FAM1213_1K_00437","FAM1450_1K_00156","FAM19191_1K_00479","FAM22076_1K_00224","FAM23285_1K_00338","FAM8102_1K_00530"
"group_3179","","DegV domain-containing protein","6","6","1","1","226","","","","830","830","830","FAM1213_1K_00156","FAM1450_1K_00247","FAM19191_1K_00257","FAM22076_1K_00283","FAM23285_1K_00317","FAM8102_1K_00372"
"group_3180","","hypothetical protein","6","6","1","1","369","","","","1568","1568","1568","FAM1213_1K_01811","FAM1450_1K_00287","FAM19191_1K_01055","FAM22076_1K_01100","FAM23285_1K_01098","FAM8102_1K_00622"
"xerC","","Tyrosine recombinase XerC","6","6","1","1","234","","","","908","908","908","FAM1213_1K_00164","FAM1450_1K_00255","FAM19191_1K_00265","FAM22076_1K_00291","FAM23285_1K_00325","FAM8102_1K_00364"
"pbpF","","Penicillin-binding protein 1F","6","6","1","1","943","","","","2057","2057","2057","FAM1213_1K_00394","FAM1450_1K_01321","FAM19191_1K_00958","FAM22076_1K_01005","FAM23285_1K_01019","FAM8102_1K_01056"
"mutS","","DNA mismatch repair protein MutS","6","6","1","1","2452","","","","2597","2597","2597","FAM1213_1K_00250","FAM1450_1K_01060","FAM19191_1K_00651","FAM22076_1K_00732","FAM23285_1K_00864","FAM8102_1K_00782"
"tagA","","N-acetylglucosaminyldiphosphoundecaprenol N-acetyl-beta-D-mannosaminyltransferase","6","6","1","1","51","","","","728","728","728","FAM1213_1K_01200","FAM1450_1K_00799","FAM19191_1K_01090","FAM22076_1K_01772","FAM23285_1K_01879","FAM8102_1K_02009"
"group_3185","","hypothetical protein","6","6","1","1","2405","","","","734","734","734","FAM1213_1K_00273","FAM1450_1K_00897","FAM19191_1K_01003","FAM22076_1K_00893","FAM23285_1K_01038","FAM8102_1K_01129"
"rpiA","","Ribose-5-phosphate isomerase A","6","6","1","1","2008","","","","692","692","692","FAM1213_1K_01783","FAM1450_1K_01656","FAM19191_1K_01765","FAM22076_1K_01361","FAM23285_1K_01736","FAM8102_1K_01868"
"pta","","Phosphate acetyltransferase","6","6","1","1","466","","","","989","989","989","FAM1213_1K_01113","FAM1450_1K_00529","FAM19191_1K_00175","FAM22076_1K_00554","FAM23285_1K_00639","FAM8102_1K_00353"
"thiD","","Hydroxymethylpyrimidine/phosphomethylpyrimidine kinase","6","6","1","1","603","","","","809","812","810","FAM1213_1K_01748","FAM1450_1K_02018","FAM19191_1K_00804","FAM22076_1K_01830","FAM23285_1K_01759","FAM8102_1K_01855"
"alaS","","Alanine--tRNA ligase","6","6","1","1","2443","","","","2639","2639","2639","FAM1213_1K_00239","FAM1450_1K_01069","FAM19191_1K_00662","FAM22076_1K_00741","FAM23285_1K_00853","FAM8102_1K_00793"
"thlA","","Acetyl-CoA acetyltransferase","6","6","1","1","2023","","","","1160","1160","1160","FAM1213_1K_00906","FAM1450_1K_00826","FAM19191_1K_01629","FAM22076_1K_00904","FAM23285_1K_01912","FAM8102_1K_01697"
"group_3191","","hypothetical protein","6","6","1","1","550","","","","1625","1625","1625","FAM1213_1K_00400","FAM1450_1K_01945","FAM19191_1K_01267","FAM22076_1K_01544","FAM23285_1K_01250","FAM8102_1K_01302"
"group_3192","","hypothetical protein","6","6","1","2","28","","","","707","707","707","FAM1213_1K_01071","FAM1450_1K_00420","FAM19191_1K_00582","FAM22076_1K_00539","FAM23285_1K_00586","FAM8102_1K_00714"
"group_3193","","hypothetical protein","6","6","1","1","1008","","","","1385","1385","1385","FAM1213_1K_00844","FAM1450_1K_01426","FAM19191_1K_01400","FAM22076_1K_00760","FAM23285_1K_01325","FAM8102_1K_01447"
"cysS","","Cysteine--tRNA ligase","6","6","1","1","2365","","","","1430","1430","1430","FAM1213_1K_00310","FAM1450_1K_01562","FAM19191_1K_01322","FAM22076_1K_01231","FAM23285_1K_01258","FAM8102_1K_01234"
"group_3195","","hypothetical protein","6","6","1","1","1776","","","","962","962","962","FAM1213_1K_00023","FAM1450_1K_00012","FAM19191_1K_00131","FAM22076_1K_00185","FAM23285_1K_00198","FAM8102_1K_00206"
"group_3196","","putative RNA methyltransferase","6","6","1","1","2870","","","","1352","1355","1352","FAM1213_1K_01344","FAM1450_1K_02078","FAM19191_1K_01974","FAM22076_1K_01857","FAM23285_1K_02001","FAM8102_1K_01278"
"ansA","","L-asparaginase 1","6","6","1","1","269","","","","1004","1004","1004","FAM1213_1K_01687","FAM1450_1K_00356","FAM19191_1K_01354","FAM22076_1K_00945","FAM23285_1K_01294","FAM8102_1K_01401"
"comEA","","ComE operon protein 1","6","6","1","1","2727","","","","695","701","696","FAM1213_1K_01469","FAM1450_1K_00761","FAM19191_1K_00938","FAM22076_1K_00332","FAM23285_1K_00948","FAM8102_1K_01036"
"ettA","","Energy-dependent translational throttle protein EttA","6","6","1","1","2471","","","","1913","1913","1913","FAM1213_1K_00261","FAM1450_1K_00960","FAM19191_1K_00640","FAM22076_1K_01321","FAM23285_1K_01788","FAM8102_1K_00771"
"dtd3","","D-aminoacyl-tRNA deacylase","6","6","1","1","2201","","","","767","767","767","FAM1213_1K_01509","FAM1450_1K_01677","FAM19191_1K_00463","FAM22076_1K_00645","FAM23285_1K_00259","FAM8102_1K_00272"
"ung","","Uracil-DNA glycosylase","6","6","1","1","467","","","","698","698","698","FAM1213_1K_01114","FAM1450_1K_00528","FAM19191_1K_00174","FAM22076_1K_00553","FAM23285_1K_00638","FAM8102_1K_00354"
"parE","","DNA topoisomerase 4 subunit B","6","6","1","1","1729","","","","1946","1946","1946","FAM1213_1K_01366","FAM1450_1K_00055","FAM19191_1K_01042","FAM22076_1K_00345","FAM23285_1K_01117","FAM8102_1K_01168"
"group_3203","","hypothetical protein","6","6","1","2","49","","","","506","506","506","FAM1213_1K_01210","FAM1450_1K_01271","FAM19191_1K_00303","FAM22076_1K_01061","FAM23285_1K_00405","FAM8102_1K_00435"
"recF","","DNA replication and repair protein RecF","6","6","1","1","1063","","","","1127","1127","1127","FAM1213_1K_00784","FAM1450_1K_00515","FAM19191_1K_00673","FAM22076_1K_00632","FAM23285_1K_00468","FAM8102_1K_00804"
"group_3205","","hypothetical protein","6","6","1","1","2255","","","","569","569","569","FAM1213_1K_00714","FAM1450_1K_00317","FAM19191_1K_00519","FAM22076_1K_00050","FAM23285_1K_00553","FAM8102_1K_00651"
"pgsA","","CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase","6","6","1","1","523","","","","560","560","560","FAM1213_1K_00426","FAM1450_1K_00144","FAM19191_1K_00491","FAM22076_1K_00236","FAM23285_1K_00350","FAM8102_1K_00542"
"group_3207","","hypothetical protein","6","6","1","1","1879","","","","614","614","614","FAM1213_1K_00512","FAM1450_1K_01941","FAM19191_1K_01734","FAM22076_1K_01732","FAM23285_1K_01807","FAM8102_1K_01837"
"group_3208","","hypothetical protein","6","6","1","1","222","","","","1247","1247","1247","FAM1213_1K_00152","FAM1450_1K_00243","FAM19191_1K_00253","FAM22076_1K_00279","FAM23285_1K_00313","FAM8102_1K_00376"
"ruvB","","Holliday junction ATP-dependent DNA helicase RuvB","6","6","1","1","2449","","","","1016","1016","1016","FAM1213_1K_00247","FAM1450_1K_01063","FAM19191_1K_00654","FAM22076_1K_00735","FAM23285_1K_00861","FAM8102_1K_00785"
"glnM","","putative glutamine ABC transporter permease protein GlnM","6","6","1","1","2118","","","","641","641","641","FAM1213_1K_01024","FAM1450_1K_01433","FAM19191_1K_01969","FAM22076_1K_01853","FAM23285_1K_02049","FAM8102_1K_02123"
"comFA","","ComF operon protein 1","6","6","1","1","528","","","","1286","1286","1286","FAM1213_1K_00421","FAM1450_1K_00139","FAM19191_1K_00496","FAM22076_1K_00241","FAM23285_1K_00355","FAM8102_1K_00547"
"group_3212","","hypothetical protein","6","6","1","1","1432","","","","224","224","224","FAM1213_1K_01170","FAM1450_1K_00179","FAM19191_1K_00387","FAM22076_1K_00111","FAM23285_1K_00826","FAM8102_1K_00519"
"group_3213","","hypothetical protein","6","6","1","1","2271","","","","3017","3017","3017","FAM1213_1K_00730","FAM1450_1K_00487","FAM19191_1K_00537","FAM22076_1K_00032","FAM23285_1K_00535","FAM8102_1K_00669"
"mreB","","Rod shape-determining protein MreB","6","6","1","1","2791","","","","1004","1004","1004","FAM1213_1K_00763","FAM1450_1K_01664","FAM19191_1K_01578","FAM22076_1K_01518","FAM23285_1K_01572","FAM8102_1K_01688"
"pstS1","","Phosphate-binding protein PstS 1","6","6","1","1","2379","","","","866","866","866","FAM1213_1K_00299","FAM1450_1K_00873","FAM19191_1K_01027","FAM22076_1K_00869","FAM23285_1K_01062","FAM8102_1K_01153"
"group_3216","","hypothetical protein","6","6","1","1","2739","","","","644","644","644","FAM1213_1K_00732","FAM1450_1K_00720","FAM19191_1K_00837","FAM22076_1K_00319","FAM23285_1K_00776","FAM8102_1K_00910"
"group_3217","","hypothetical protein","6","6","1","1","2047","","","","1403","1403","1403","FAM1213_1K_00877","FAM1450_1K_01276","FAM19191_1K_01483","FAM22076_1K_01303","FAM23285_1K_01541","FAM8102_1K_01605"
"potB","","Spermidine/putrescine transport system permease protein PotB","6","6","1","1","461","","","","812","812","812","FAM1213_1K_01108","FAM1450_1K_00534","FAM19191_1K_00180","FAM22076_1K_00559","FAM23285_1K_00644","FAM8102_1K_00348"
"smc","","Chromosome partition protein Smc","6","6","1","1","1455","","","","3569","3569","3569","FAM1213_1K_01237","FAM1450_1K_00202","FAM19191_1K_00363","FAM22076_1K_00133","FAM23285_1K_01168","FAM8102_1K_00495"
"ftsH","","ATP-dependent zinc metalloprotease FtsH","6","6","1","2","20","","","","2165","2165","2165","FAM1213_1K_01063","FAM1450_1K_00412","FAM19191_1K_00590","FAM22076_1K_00531","FAM23285_1K_00578","FAM8102_1K_00722"
"rpsC","","30S ribosomal protein S3","6","6","1","3","57","","","","674","674","674","FAM1213_1K_00953","FAM1450_1K_00601","FAM19191_1K_00735","FAM22076_1K_00445","FAM23285_1K_00676","FAM8102_1K_00866"
"lexA","","LexA repressor","6","6","1","1","1181","","","","626","626","626","FAM1213_1K_00483","FAM1450_1K_00216","FAM19191_1K_02083","FAM22076_1K_00147","FAM23285_1K_02061","FAM8102_1K_02167"
"group_3223","","hypothetical protein","6","6","1","1","2793","","","","677","677","677","FAM1213_1K_00765","FAM1450_1K_01662","FAM19191_1K_01576","FAM22076_1K_01520","FAM23285_1K_01570","FAM8102_1K_01686"
"nadK","","NAD kinase","6","6","1","1","506","","","","812","812","812","FAM1213_1K_00441","FAM1450_1K_00160","FAM19191_1K_00473","FAM22076_1K_00220","FAM23285_1K_00332","FAM8102_1K_00524"
"uvrB","","UvrABC system protein B","6","6","1","1","542","","","","2048","2048","2048","FAM1213_1K_00407","FAM1450_1K_00128","FAM19191_1K_01260","FAM22076_1K_00252","FAM23285_1K_01243","FAM8102_1K_01295"
"rodA","","Peptidoglycan glycosyltransferase RodA","6","6","1","1","1906","","","","1193","1193","1193","FAM1213_1K_00537","FAM1450_1K_02142","FAM19191_1K_01191","FAM22076_1K_00412","FAM23285_1K_00980","FAM8102_1K_01095"
"rpsF","","30S ribosomal protein S6","6","6","1","1","1066","","","","296","296","296","FAM1213_1K_00781","FAM1450_1K_00518","FAM19191_1K_00670","FAM22076_1K_00635","FAM23285_1K_00465","FAM8102_1K_00801"
"pbuG_1","","Guanine/hypoxanthine permease PbuG","6","6","1","1","1043","","","","1304","1304","1304","FAM1213_1K_00805","FAM1450_1K_00495","FAM19191_1K_00693","FAM22076_1K_00612","FAM23285_1K_00488","FAM8102_1K_00824"
"comEC","","ComE operon protein 3","6","6","1","1","2726","","","","2288","2288","2288","FAM1213_1K_01468","FAM1450_1K_00762","FAM19191_1K_00939","FAM22076_1K_00333","FAM23285_1K_00949","FAM8102_1K_01037"
"group_3230","","hypothetical protein","6","6","1","1","1425","","","","242","242","242","FAM1213_1K_01164","FAM1450_1K_00172","FAM19191_1K_01847","FAM22076_1K_00104","FAM23285_1K_01832","FAM8102_1K_01964"
"dnaC","","Replicative DNA helicase","6","6","1","1","1072","","","","1394","1394","1394","FAM1213_1K_00775","FAM1450_1K_01402","FAM19191_1K_01583","FAM22076_1K_01739","FAM23285_1K_00454","FAM8102_1K_01610"
"pepO_2","","Neutral endopeptidase","6","6","1","1","2252","","","","1943","1943","1943","FAM1213_1K_00711","FAM1450_1K_00314","FAM19191_1K_00516","FAM22076_1K_00053","FAM23285_1K_00556","FAM8102_1K_00648"
"glnP_1","","Glutamine transport system permease protein GlnP","6","6","1","1","1692","","","","659","659","659","FAM1213_1K_01446","FAM1450_1K_00993","FAM19191_1K_00914","FAM22076_1K_00370","FAM23285_1K_00900","FAM8102_1K_00988"
"groS","","10 kDa chaperonin","6","6","1","1","2454","","","","284","284","284","FAM1213_1K_00252","FAM1450_1K_01058","FAM19191_1K_00649","FAM22076_1K_00730","FAM23285_1K_00866","FAM8102_1K_00780"
"group_3235","","hypothetical protein","6","6","1","3","52","","","","233","233","233","FAM1213_1K_00948","FAM1450_1K_00606","FAM19191_1K_00730","FAM22076_1K_00450","FAM23285_1K_00681","FAM8102_1K_00861"
"pepC","","Aminopeptidase C","6","6","1","3","10","","","","1349","1349","1349","FAM1213_1K_00912","FAM1450_1K_02153","FAM19191_1K_01793","FAM22076_1K_01640","FAM23285_1K_01784","FAM8102_1K_01911"
"yhaO","","putative metallophosphoesterase YhaO","6","6","1","1","941","","","","1220","1220","1220","FAM1213_1K_00392","FAM1450_1K_01323","FAM19191_1K_00960","FAM22076_1K_01003","FAM23285_1K_01021","FAM8102_1K_01058"
"lacX","","Protein LacX, plasmid","6","6","1","1","237","","","","899","899","899","FAM1213_1K_00167","FAM1450_1K_00258","FAM19191_1K_00268","FAM22076_1K_00294","FAM23285_1K_00328","FAM8102_1K_00361"
"noc","","Nucleoid occlusion protein","6","6","1","1","127","","","","839","839","839","FAM1213_1K_00617","FAM1450_1K_00944","FAM19191_1K_00769","FAM22076_1K_00791","FAM23285_1K_00736","FAM8102_1K_00900"
"rpsG","","30S ribosomal protein S7","6","6","1","3","3","","","","470","470","470","FAM1213_1K_01994","FAM1450_1K_00592","FAM19191_1K_00744","FAM22076_1K_00436","FAM23285_1K_00667","FAM8102_1K_00875"
"rplF","","50S ribosomal protein L6","6","6","1","3","48","","","","530","530","530","FAM1213_1K_00944","FAM1450_1K_00610","FAM19191_1K_00726","FAM22076_1K_00454","FAM23285_1K_00685","FAM8102_1K_00857"
"group_3242","","hypothetical protein","6","6","1","1","258","","","","815","815","815","FAM1213_1K_00187","FAM1450_1K_02160","FAM19191_1K_01912","FAM22076_1K_01931","FAM23285_1K_02225","FAM8102_1K_02017"
"potA","","Spermidine/putrescine import ATP-binding protein PotA","6","6","1","1","462","","","","1097","1097","1097","FAM1213_1K_01109","FAM1450_1K_00533","FAM19191_1K_00179","FAM22076_1K_00558","FAM23285_1K_00643","FAM8102_1K_00349"
"glnH_1","","ABC transporter glutamine-binding protein GlnH","6","6","1","1","2125","","","","818","818","818","FAM1213_1K_01013","FAM1450_1K_01541","FAM19191_1K_01120","FAM22076_1K_01090","FAM23285_1K_01229","FAM8102_1K_00606"
"group_3245","","hypothetical protein","6","6","1","1","1113","","","","605","605","605","FAM1213_1K_01953","FAM1450_1K_02168","FAM19191_1K_01833","FAM22076_1K_01463","FAM23285_1K_01953","FAM8102_1K_01937"
"ligA","","DNA ligase","6","6","1","1","2859","","","","2006","2006","2006","FAM1213_1K_01185","FAM1450_1K_00783","FAM19191_1K_01149","FAM22076_1K_00932","FAM23285_1K_01074","FAM8102_1K_01187"
"dfrA","","Dihydrofolate reductase","6","6","1","2","97","","","","518","518","518","FAM1213_1K_01764","FAM1450_1K_01983","FAM19191_1K_00349","FAM22076_1K_01819","FAM23285_1K_00451","FAM8102_1K_00481"
"group_3248","","Putative 3-methyladenine DNA glycosylase","6","6","1","1","2299","","","","632","632","632","FAM1213_1K_00987","FAM1450_1K_00461","FAM19191_1K_01784","FAM22076_1K_00006","FAM23285_1K_01730","FAM8102_1K_01879"
"clpP","","ATP-dependent Clp protease proteolytic subunit","6","6","1","1","548","","","","581","584","583","FAM1213_1K_00401","FAM1450_1K_01946","FAM19191_1K_01266","FAM22076_1K_01545","FAM23285_1K_01249","FAM8102_1K_01301"
"group_3250","","hypothetical protein","6","6","1","1","2431","","","","425","425","425","FAM1213_1K_00228","FAM1450_1K_02180","FAM19191_1K_01513","FAM22076_1K_01960","FAM23285_1K_01441","FAM8102_1K_01537"
"group_3251","","hypothetical protein","6","6","1","1","2236","","","","1835","1835","1835","FAM1213_1K_00699","FAM1450_1K_00302","FAM19191_1K_02093","FAM22076_1K_00065","FAM23285_1K_02146","FAM8102_1K_02179"
"recD2","","ATP-dependent RecD-like DNA helicase","6","6","1","1","2738","","","","2351","2351","2351","FAM1213_1K_00731","FAM1450_1K_00721","FAM19191_1K_00836","FAM22076_1K_00320","FAM23285_1K_00775","FAM8102_1K_00909"
"pepN","","Aminopeptidase N","6","6","1","1","146","","","","2534","2534","2534","FAM1213_1K_01841","FAM1450_1K_01294","FAM19191_1K_01902","FAM22076_1K_01130","FAM23285_1K_01955","FAM8102_1K_01977"
"citF","","Citrate lyase alpha chain","6","6","1","2","135","","","","1541","1541","1541","FAM1213_1K_01049","FAM1450_1K_01257","FAM19191_1K_00319","FAM22076_1K_01049","FAM23285_1K_00421","FAM8102_1K_00451"
"greA_2","","Transcription elongation factor GreA","6","6","1","1","2505","","","","476","476","476","FAM1213_1K_00318","FAM1450_1K_00556","FAM19191_1K_00832","FAM22076_1K_00803","FAM23285_1K_01553","FAM8102_1K_01637"
"group_3256","","hypothetical protein","6","6","1","1","1654","","","","239","239","239","FAM1213_1K_01390","FAM1450_1K_00078","FAM19191_1K_01951","FAM22076_1K_01868","FAM23285_1K_02008","FAM8102_1K_02061"
"walK_2","","Sensor protein kinase WalK","6","6","1","1","1968","","","","1856","1859","1856","FAM1213_1K_01139","FAM1450_1K_01549","FAM19191_1K_01500","FAM22076_1K_01377","FAM23285_1K_01428","FAM8102_1K_01524"
"group_3258","","hypothetical protein","6","6","1","1","2844","","","","854","854","854","FAM1213_1K_00820","FAM1450_1K_00803","FAM19191_1K_01939","FAM22076_1K_01825","FAM23285_1K_01975","FAM8102_1K_02039"
"group_3259","","Protein SprT-like protein","6","6","1","1","2856","","","","470","470","470","FAM1213_1K_01189","FAM1450_1K_00787","FAM19191_1K_01145","FAM22076_1K_00936","FAM23285_1K_01070","FAM8102_1K_01183"
"ytrE","","ABC transporter ATP-binding protein YtrE","6","6","1","1","157","","","","674","674","674","FAM1213_1K_00607","FAM1450_1K_01304","FAM19191_1K_01678","FAM22076_1K_01141","FAM23285_1K_01634","FAM8102_1K_01739"
"sigA","","RNA polymerase sigma factor SigA","6","6","1","1","1568","","","","1112","1112","1112","FAM1213_1K_00044","FAM1450_1K_01114","FAM19191_1K_00151","FAM22076_1K_00163","FAM23285_1K_00218","FAM8102_1K_00226"
"hisS","","Histidine--tRNA ligase","6","6","1","2","4","","","","1286","1286","1286","FAM1213_1K_01220","FAM1450_1K_01746","FAM19191_1K_01925","FAM22076_1K_01477","FAM23285_1K_01943","FAM8102_1K_02025"
"priA","","Primosomal protein N'","6","6","1","1","1433","","","","2399","2399","2399","FAM1213_1K_01171","FAM1450_1K_00180","FAM19191_1K_00386","FAM22076_1K_00112","FAM23285_1K_00827","FAM8102_1K_00518"
"group_3264","","hypothetical protein","6","6","1","1","904","","","","977","977","977","FAM1213_1K_00377","FAM1450_1K_01958","FAM19191_1K_01556","FAM22076_1K_01487","FAM23285_1K_01500","FAM8102_1K_01593"
